"position","Points:0","Points:1","Points:2"
0,5.275,22.812,-4.7598
0,5.3558,22.87,-4.73
0,5.3178,22.729,-4.7141
0,5.3986,22.787,-4.6843
0,5.3397,22.825,-4.7801
0,5.3232,22.764,-4.7733
0,5.3767,22.753,-4.7406
0,5.3932,22.814,-4.7474
0,5.2751,22.874,-4.6997
0,5.2476,22.772,-4.6883
0,5.3368,22.754,-4.6338
0,5.3643,22.856,-4.6452
0,5.2385,22.818,-4.7935
0,5.3733,22.915,-4.7438
0,5.3098,22.679,-4.7173
0,5.4446,22.776,-4.6676
0,5.3463,22.84,-4.8274
0,5.3188,22.738,-4.8159
0,5.408,22.72,-4.7614
0,5.4355,22.822,-4.7729
0,5.2545,22.914,-4.7217
0,5.2087,22.744,-4.7026
0,5.3574,22.714,-4.6118
0,5.4031,22.884,-4.6309
0,5.3178,22.808,-4.688
0,5.294,22.819,-4.6455
0,5.2703,22.831,-4.6029
0,5.2435,22.849,-4.5663
0,5.2515,22.834,-4.5578
0,5.2136,22.875,-4.5357
0,5.2376,22.828,-4.51
0,5.183,22.906,-4.5134
0,5.2043,22.902,-4.5004
0,5.1764,22.882,-4.5107
0,5.1868,22.894,-4.4991
0,5.2188,22.831,-4.4649
0,5.2085,22.82,-4.4765
0,5.2364,22.84,-4.4662
0,5.2298,22.815,-4.4634
0,5.1517,22.943,-4.4996
0,5.2157,22.93,-4.4605
0,5.132,22.87,-4.4914
0,5.163,22.905,-4.4566
0,5.1951,22.843,-4.4223
0,5.164,22.807,-4.4571
0,5.2477,22.868,-4.4262
0,5.228,22.795,-4.418
0,5.1204,22.979,-4.4857
0,5.227,22.958,-4.4205
0,5.0875,22.857,-4.472
0,5.1393,22.916,-4.414
0,5.1713,22.854,-4.3798
0,5.1196,22.795,-4.4378
0,5.2591,22.895,-4.3863
0,5.2262,22.774,-4.3726
0,5.3427,22.796,-4.7327
0,5.3605,22.788,-4.7646
0,5.3874,22.77,-4.8012
0,5.4173,22.744,-4.8318
0,5.3794,22.785,-4.8098
0,5.3932,22.79,-4.8575
0,5.291,23.019,-5.098
0,5.2867,23.042,-5.1037
0,5.3112,23.025,-5.0857
0,5.2685,23.013,-5.1061
0,5.293,22.996,-5.0881
0,5.3049,23.028,-5.1076
0,5.2864,23.023,-5.1165
0,5.2891,23.003,-5.1097
0,5.3076,23.008,-5.1009
0,5.2769,23.053,-5.0473
0,5.2461,23.043,-5.0621
0,5.2506,23.01,-5.0509
0,5.2814,23.019,-5.0361
0,5.2853,23.086,-5.1278
0,5.3586,23.036,-5.0737
0,5.2306,22.998,-5.1351
0,5.304,22.948,-5.081
0,5.3396,23.045,-5.1395
0,5.2842,23.028,-5.1661
0,5.2923,22.969,-5.1459
0,5.3477,22.985,-5.1193
0,5.3032,23.095,-5.0438
0,5.2108,23.067,-5.0881
0,5.2243,22.968,-5.0544
0,5.3167,22.995,-5.0101
0,5.2838,23.13,-5.1519
0,5.406,23.046,-5.0618
0,5.1927,22.983,-5.1641
0,5.3149,22.9,-5.0739
0,5.3744,23.061,-5.1715
0,5.2821,23.034,-5.2158
0,5.2956,22.934,-5.182
0,5.3879,22.962,-5.1377
0,5.3294,23.137,-5.0403
0,5.1755,23.091,-5.1141
0,5.198,22.925,-5.0579
0,5.3519,22.971,-4.984
0,5.2756,23.026,-5.0704
0,5.2519,23.037,-5.0278
0,5.2281,23.048,-4.9853
0,5.2104,23.067,-4.9437
0,5.2002,23.051,-4.9451
0,5.1988,23.094,-4.9031
0,5.1681,23.044,-4.9073
0,5.1941,23.127,-4.8668
0,5.1973,23.103,-4.8587
0,5.172,23.12,-4.8774
0,5.1811,23.113,-4.8616
0,5.1401,23.047,-4.8671
0,5.1311,23.054,-4.8829
0,5.1564,23.037,-4.8642
0,5.1343,23.03,-4.8748
0,5.1964,23.165,-4.8346
0,5.2061,23.093,-4.8104
0,5.1302,23.145,-4.8664
0,5.1573,23.124,-4.819
0,5.1164,23.058,-4.8245
0,5.0892,23.079,-4.8719
0,5.1652,23.027,-4.8159
0,5.0989,23.007,-4.8477
0,5.1987,23.203,-4.8024
0,5.2149,23.084,-4.7621
0,5.0883,23.17,-4.8554
0,5.1336,23.135,-4.7765
0,5.0926,23.069,-4.782
0,5.0474,23.104,-4.8609
0,5.1739,23.018,-4.7676
0,5.0635,22.985,-4.8205
0,5.3005,23.014,-5.115
0,5.3184,23.006,-5.147
0,5.3361,22.987,-5.1885
0,5.3477,22.96,-5.2291
0,5.3463,23.003,-5.1871
0,5.3784,23.009,-5.225
0,5.363,22.996,-4.7257
0,5.3575,23.019,-4.732
0,5.3829,23.004,-4.7138
0,5.3407,22.989,-4.7333
0,5.3662,22.974,-4.7152
0,5.3762,23.006,-4.7357
0,5.3579,23,-4.7442
0,5.3617,22.98,-4.7369
0,5.38,22.987,-4.7285
0,5.3478,23.031,-4.6758
0,5.3173,23.02,-4.6899
0,5.3236,22.987,-4.6777
0,5.3541,22.998,-4.6637
0,5.3535,23.062,-4.7572
0,5.4299,23.018,-4.7028
0,5.3033,22.971,-4.7613
0,5.3797,22.927,-4.7069
0,5.4097,23.024,-4.7686
0,5.3549,23.004,-4.7939
0,5.3662,22.945,-4.7721
0,5.4211,22.965,-4.7468
0,5.3719,23.075,-4.6738
0,5.2805,23.041,-4.716
0,5.2995,22.943,-4.6797
0,5.3909,22.977,-4.6375
0,5.3494,23.105,-4.7825
0,5.4769,23.031,-4.6918
0,5.2658,22.954,-4.7893
0,5.3932,22.879,-4.6986
0,5.4432,23.041,-4.8015
0,5.3518,23.008,-4.8437
0,5.3707,22.91,-4.8074
0,5.4621,22.943,-4.7651
0,5.3961,23.118,-4.6718
0,5.2438,23.063,-4.7422
0,5.2754,22.9,-4.6817
0,5.4277,22.955,-4.6113
0,5.3476,23.003,-4.698
0,5.3238,23.015,-4.6555
0,5.3001,23.026,-4.6129
0,5.282,23.045,-4.5717
0,5.2726,23.028,-4.5724
0,5.2695,23.072,-4.5317
0,5.2413,23.021,-4.534
0,5.2636,23.106,-4.4962
0,5.2682,23.082,-4.4875
0,5.2418,23.098,-4.5063
0,5.2514,23.092,-4.4905
0,5.2138,23.023,-4.4935
0,5.2042,23.029,-4.5094
0,5.2306,23.014,-4.4906
0,5.2087,23.006,-4.5007
0,5.2644,23.145,-4.4652
0,5.278,23.075,-4.4391
0,5.1989,23.121,-4.4954
0,5.2276,23.103,-4.4479
0,5.19,23.035,-4.451
0,5.1613,23.053,-4.4985
0,5.2404,23.006,-4.4422
0,5.1749,22.983,-4.4725
0,5.2652,23.184,-4.4341
0,5.2879,23.067,-4.3907
0,5.1559,23.144,-4.4846
0,5.2039,23.114,-4.4054
0,5.1663,23.046,-4.4084
0,5.1183,23.076,-4.4877
0,5.2503,22.999,-4.3937
0,5.141,22.959,-4.4442
0,5.3725,22.992,-4.7427
0,5.3903,22.983,-4.7746
0,5.4084,22.964,-4.8159
0,5.4209,22.937,-4.8558
0,5.4179,22.981,-4.8151
0,5.4491,22.988,-4.8535
0,5.3338,23.029,-4.6589
0,5.3468,23.049,-4.6541
0,5.3489,23.016,-4.6442
0,5.3164,23.043,-4.6694
0,5.3185,23.01,-4.6595
0,5.3529,23.029,-4.6629
0,5.3388,23.04,-4.6738
0,5.3266,23.023,-4.6762
0,5.3407,23.012,-4.6653
0,5.3285,23.046,-4.599
0,5.305,23.066,-4.6171
0,5.2846,23.037,-4.621
0,5.308,23.018,-4.6029
0,5.3798,23.087,-4.6572
0,5.3862,22.987,-4.6276
0,5.2886,23.067,-4.703
0,5.2949,22.968,-4.6734
0,5.3983,23.025,-4.6838
0,5.356,23.06,-4.7164
0,5.3193,23.009,-4.7234
0,5.3615,22.974,-4.6908
0,5.3723,23.056,-4.5769
0,5.302,23.113,-4.6314
0,5.2407,23.028,-4.643
0,5.3111,22.97,-4.5886
0,5.4129,23.124,-4.6604
0,5.4234,22.958,-4.6109
0,5.2609,23.092,-4.7367
0,5.2714,22.926,-4.6873
0,5.4436,23.022,-4.7046
0,5.3732,23.08,-4.7591
0,5.3119,22.994,-4.7707
0,5.3823,22.936,-4.7162
0,5.4162,23.065,-4.5549
0,5.2989,23.161,-4.6457
0,5.1968,23.018,-4.6651
0,5.3141,22.922,-4.5743
0,5.3184,23.036,-4.6313
0,5.2946,23.047,-4.5887
0,5.2709,23.058,-4.5462
0,5.2566,23.071,-4.501
0,5.2395,23.067,-4.5096
0,5.2518,23.085,-4.4532
0,5.2006,23.074,-4.479
0,5.2569,23.099,-4.4066
0,5.2423,23.079,-4.4094
0,5.2401,23.113,-4.4196
0,5.2376,23.098,-4.4081
0,5.1692,23.083,-4.4424
0,5.1717,23.098,-4.454
0,5.1739,23.064,-4.4437
0,5.157,23.078,-4.4568
0,5.2718,23.114,-4.3612
0,5.2279,23.052,-4.3695
0,5.2214,23.155,-4.4002
0,5.2138,23.109,-4.3655
0,5.1454,23.094,-4.3998
0,5.153,23.141,-4.4346
0,5.1595,23.038,-4.4038
0,5.109,23.079,-4.4429
0,5.2868,23.128,-4.3157
0,5.2135,23.026,-4.3296
0,5.2026,23.197,-4.3808
0,5.1901,23.12,-4.323
0,5.1217,23.105,-4.3573
0,5.1343,23.183,-4.4152
0,5.1451,23.011,-4.364
0,5.061,23.08,-4.4291
0,5.3433,23.024,-4.6759
0,5.3611,23.016,-4.7079
0,5.3754,23.003,-4.753
0,5.3802,22.989,-4.8008
0,5.3925,23.007,-4.7444
0,5.4315,23,-4.775
0,5.2581,22.9,-4.9877
0,5.2551,22.924,-4.9927
0,5.2784,22.906,-4.9748
0,5.2354,22.896,-4.9962
0,5.2587,22.878,-4.9784
0,5.2725,22.91,-4.9968
0,5.2539,22.906,-5.006
0,5.2555,22.885,-4.9998
0,5.2741,22.89,-4.9906
0,5.245,22.934,-4.9362
0,5.214,22.927,-4.9516
0,5.2166,22.893,-4.9413
0,5.2476,22.9,-4.9259
0,5.2562,22.969,-5.0155
0,5.3261,22.914,-4.962
0,5.1972,22.884,-5.0261
0,5.2671,22.829,-4.9726
0,5.3086,22.925,-5.0278
0,5.2528,22.913,-5.0555
0,5.2575,22.852,-5.0369
0,5.3133,22.865,-5.0092
0,5.2734,22.975,-4.9311
0,5.1804,22.953,-4.9774
0,5.1882,22.852,-4.9464
0,5.2812,22.873,-4.9001
0,5.2574,23.013,-5.0383
0,5.3738,22.921,-4.9491
0,5.159,22.872,-5.056
0,5.2754,22.78,-4.9668
0,5.3446,22.941,-5.0587
0,5.2516,22.92,-5.105
0,5.2594,22.818,-5.074
0,5.3524,22.84,-5.0277
0,5.3018,23.015,-4.926
0,5.1467,22.98,-5.0031
0,5.1598,22.811,-4.9515
0,5.3148,22.847,-4.8743
0,5.2427,22.908,-4.96
0,5.2189,22.919,-4.9175
0,5.1951,22.93,-4.8749
0,5.1779,22.949,-4.833
0,5.1668,22.933,-4.835
0,5.167,22.975,-4.7919
0,5.1339,22.927,-4.7978
0,5.1635,23.007,-4.7546
0,5.1654,22.983,-4.7472
0,5.1413,23.002,-4.7657
0,5.1498,22.994,-4.75
0,5.1055,22.93,-4.7579
0,5.0971,22.938,-4.7736
0,5.1212,22.919,-4.7552
0,5.099,22.914,-4.7662
0,5.1674,23.044,-4.7213
0,5.173,22.971,-4.6991
0,5.1006,23.028,-4.7545
0,5.126,23.005,-4.7074
0,5.0818,22.941,-4.7154
0,5.0564,22.965,-4.7625
0,5.1288,22.908,-4.707
0,5.062,22.892,-4.7402
0,5.1712,23.081,-4.688
0,5.1805,22.96,-4.651
0,5.06,23.055,-4.7434
0,5.1023,23.016,-4.6649
0,5.058,22.953,-4.6728
0,5.0158,22.992,-4.7513
0,5.1363,22.896,-4.6589
0,5.0251,22.871,-4.7143
0,5.2676,22.896,-5.0047
0,5.2854,22.888,-5.0366
0,5.3027,22.869,-5.0785
0,5.3135,22.843,-5.1196
0,5.3137,22.885,-5.0765
0,5.3467,22.89,-5.1137
0,5.2976,22.714,-4.842
0,5.293,22.691,-4.8355
0,5.2752,22.715,-4.852
0,5.3177,22.714,-4.8278
0,5.2999,22.738,-4.8442
0,5.2928,22.701,-4.856
0,5.3113,22.7,-4.8455
0,5.3143,22.721,-4.8493
0,5.2959,22.722,-4.8598
0,5.2524,22.71,-4.7987
0,5.2831,22.709,-4.7812
0,5.2882,22.743,-4.7874
0,5.2575,22.745,-4.8049
0,5.2907,22.641,-4.8354
0,5.2374,22.715,-4.8847
0,5.365,22.709,-4.812
0,5.3117,22.784,-4.8613
0,5.2904,22.672,-4.8968
0,5.3457,22.67,-4.8653
0,5.3547,22.732,-4.8766
0,5.2995,22.734,-4.908
0,5.2167,22.677,-4.8099
0,5.3088,22.673,-4.7575
0,5.3239,22.776,-4.7762
0,5.2318,22.78,-4.8287
0,5.2885,22.591,-4.8353
0,5.1996,22.715,-4.9175
0,5.4123,22.705,-4.7963
0,5.3234,22.829,-4.8785
0,5.288,22.644,-4.9376
0,5.3801,22.64,-4.8851
0,5.3952,22.743,-4.9038
0,5.3031,22.747,-4.9563
0,5.181,22.644,-4.8212
0,5.3344,22.637,-4.7337
0,5.3597,22.81,-4.7649
0,5.2062,22.816,-4.8524
0,5.2822,22.721,-4.8143
0,5.2584,22.732,-4.7718
0,5.2347,22.744,-4.7292
0,5.2049,22.748,-4.6906
0,5.2188,22.761,-4.6862
0,5.1691,22.745,-4.6557
0,5.2109,22.784,-4.6426
0,5.1301,22.736,-4.6275
0,5.1338,22.761,-4.632
0,5.1522,22.735,-4.615
0,5.1394,22.75,-4.6171
0,5.195,22.801,-4.5995
0,5.2078,22.787,-4.5975
0,5.1894,22.812,-4.6145
0,5.2115,22.811,-4.602
0,5.0879,22.72,-4.606
0,5.0988,22.794,-4.6194
0,5.154,22.717,-4.5683
0,5.1156,22.761,-4.5745
0,5.1713,22.812,-4.557
0,5.2097,22.769,-4.5508
0,5.1545,22.846,-4.6019
0,5.2206,22.843,-4.5643
0,5.0457,22.704,-4.5844
0,5.0639,22.828,-4.6068
0,5.1559,22.699,-4.5217
0,5.0918,22.772,-4.532
0,5.1475,22.824,-4.5144
0,5.2115,22.751,-4.5042
0,5.1195,22.879,-4.5893
0,5.2297,22.874,-4.5265
0,5.3071,22.709,-4.859
0,5.325,22.701,-4.8909
0,5.3547,22.697,-4.9296
0,5.3905,22.699,-4.9644
0,5.3408,22.684,-4.934
0,5.3488,22.661,-4.9776
0,5.4557,22.727,-4.9193
0,5.4393,22.709,-4.9207
0,5.4393,22.742,-4.9295
0,5.4698,22.713,-4.9048
0,5.4698,22.747,-4.9136
0,5.4485,22.723,-4.9368
0,5.4616,22.71,-4.9261
0,5.4749,22.726,-4.9231
0,5.4617,22.739,-4.9338
0,5.4064,22.737,-4.8819
0,5.4284,22.716,-4.864
0,5.4504,22.743,-4.8589
0,5.4284,22.764,-4.8767
0,5.4135,22.669,-4.9364
0,5.4136,22.769,-4.9628
0,5.505,22.681,-4.8886
0,5.505,22.782,-4.915
0,5.4411,22.71,-4.9847
0,5.4806,22.672,-4.9526
0,5.5203,22.721,-4.9433
0,5.4807,22.759,-4.9754
0,5.3624,22.731,-4.9048
0,5.4284,22.667,-4.8513
0,5.4944,22.749,-4.8359
0,5.4284,22.813,-4.8894
0,5.3878,22.629,-4.952
0,5.3879,22.797,-4.996
0,5.5402,22.65,-4.8724
0,5.5403,22.817,-4.9164
0,5.4337,22.697,-5.0325
0,5.4996,22.634,-4.979
0,5.5657,22.715,-4.9636
0,5.4997,22.779,-5.0171
0,5.3184,22.725,-4.9278
0,5.4283,22.619,-4.8386
0,5.5384,22.755,-4.8129
0,5.4285,22.861,-4.9021
0,5.4403,22.734,-4.8917
0,5.4165,22.746,-4.8491
0,5.3928,22.757,-4.8065
0,5.3614,22.766,-4.7702
0,5.3785,22.769,-4.7612
0,5.3224,22.774,-4.7399
0,5.3738,22.781,-4.7131
0,5.2788,22.78,-4.7182
0,5.2946,22.8,-4.7145
0,5.2946,22.765,-4.7054
0,5.291,22.784,-4.7035
0,5.3595,22.793,-4.6677
0,5.3631,22.774,-4.6696
0,5.3632,22.809,-4.6787
0,5.3789,22.794,-4.6659
0,5.2307,22.784,-4.705
0,5.2781,22.842,-4.694
0,5.278,22.738,-4.6666
0,5.2673,22.795,-4.661
0,5.3358,22.805,-4.6252
0,5.3466,22.747,-4.6309
0,5.3466,22.851,-4.6582
0,5.3939,22.806,-4.6198
0,5.1826,22.787,-4.6919
0,5.2616,22.885,-4.6735
0,5.2615,22.711,-4.6279
0,5.2435,22.806,-4.6184
0,5.312,22.816,-4.5826
0,5.33,22.72,-4.5921
0,5.3301,22.894,-4.6377
0,5.409,22.818,-4.5737
0,5.4652,22.723,-4.9363
0,5.483,22.714,-4.9682
0,5.5144,22.705,-5.0046
0,5.5534,22.697,-5.0349
0,5.4973,22.702,-5.0136
0,5.502,22.69,-5.0617
0,5.3628,23.04,-5.0419
0,5.3562,23.063,-5.0486
0,5.3825,23.049,-5.0305
0,5.3408,23.032,-5.0491
0,5.3671,23.018,-5.0309
0,5.3754,23.051,-5.0523
0,5.3574,23.043,-5.0604
0,5.3621,23.024,-5.0527
0,5.3801,23.031,-5.0447
0,5.3466,23.075,-4.9926
0,5.3165,23.062,-5.0061
0,5.3244,23.03,-4.9933
0,5.3545,23.043,-4.9798
0,5.3501,23.105,-5.0749
0,5.429,23.065,-5.0203
0,5.3038,23.012,-5.0763
0,5.3827,22.972,-5.0217
0,5.4078,23.068,-5.086
0,5.3536,23.045,-5.1102
0,5.3677,22.988,-5.0872
0,5.4219,23.011,-5.063
0,5.3689,23.12,-4.992
0,5.2786,23.082,-5.0323
0,5.3021,22.986,-4.994
0,5.3924,23.024,-4.9536
0,5.344,23.147,-5.1011
0,5.4754,23.08,-5.0102
0,5.2668,22.992,-5.1034
0,5.3983,22.925,-5.0125
0,5.4402,23.086,-5.1196
0,5.3498,23.048,-5.16
0,5.3733,22.952,-5.1216
0,5.4637,22.99,-5.0813
0,5.3912,23.165,-4.9913
0,5.2406,23.101,-5.0586
0,5.2798,22.941,-4.9946
0,5.4304,23.005,-4.9274
0,5.3474,23.047,-5.0142
0,5.3236,23.058,-4.9717
0,5.2999,23.07,-4.9291
0,5.2814,23.089,-4.8881
0,5.2727,23.072,-4.8884
0,5.2682,23.117,-4.8487
0,5.2422,23.064,-4.8495
0,5.2613,23.151,-4.8139
0,5.2669,23.128,-4.8047
0,5.2397,23.141,-4.8236
0,5.2497,23.136,-4.8077
0,5.215,23.067,-4.8087
0,5.205,23.072,-4.8246
0,5.2322,23.058,-4.8058
0,5.2106,23.049,-4.8154
0,5.2607,23.19,-4.7838
0,5.2776,23.122,-4.7563
0,5.1959,23.163,-4.8128
0,5.226,23.147,-4.7652
0,5.1913,23.078,-4.7662
0,5.1612,23.093,-4.8138
0,5.2429,23.052,-4.7573
0,5.1781,23.024,-4.7862
0,5.2602,23.23,-4.7537
0,5.2883,23.116,-4.7078
0,5.1522,23.185,-4.8019
0,5.2022,23.159,-4.7226
0,5.1675,23.089,-4.7236
0,5.1175,23.115,-4.803
0,5.2536,23.046,-4.7088
0,5.1456,23,-4.7571
0,5.3723,23.035,-5.0589
0,5.3901,23.027,-5.0908
0,5.4086,23.008,-5.1318
0,5.4218,22.98,-5.1713
0,5.4173,23.025,-5.1316
0,5.4478,23.032,-5.1705
0,5.2232,22.846,-4.8346
0,5.202,22.835,-4.8405
0,5.2138,22.868,-4.8425
0,5.2302,22.826,-4.8224
0,5.2419,22.859,-4.8244
0,5.2169,22.847,-4.8531
0,5.224,22.829,-4.8444
0,5.2413,22.84,-4.8374
0,5.2342,22.858,-4.8461
0,5.1756,22.866,-4.7987
0,5.1874,22.836,-4.7842
0,5.2162,22.853,-4.7726
0,5.2043,22.883,-4.7871
0,5.1669,22.809,-4.8651
0,5.2022,22.907,-4.8711
0,5.2513,22.782,-4.8109
0,5.2865,22.88,-4.8169
0,5.2116,22.846,-4.9028
0,5.2329,22.792,-4.8767
0,5.2847,22.823,-4.8558
0,5.2634,22.877,-4.8819
0,5.135,22.879,-4.8248
0,5.1704,22.789,-4.7813
0,5.2568,22.84,-4.7465
0,5.2213,22.93,-4.79
0,5.1318,22.784,-4.8897
0,5.1905,22.946,-4.8997
0,5.2724,22.738,-4.7993
0,5.3312,22.901,-4.8093
0,5.2062,22.845,-4.9525
0,5.2417,22.755,-4.909
0,5.328,22.806,-4.8742
0,5.2925,22.896,-4.9177
0,5.0944,22.892,-4.8509
0,5.1535,22.742,-4.7784
0,5.2974,22.827,-4.7204
0,5.2382,22.977,-4.7929
0,5.2077,22.854,-4.807
0,5.184,22.865,-4.7644
0,5.1602,22.876,-4.7218
0,5.1295,22.889,-4.6861
0,5.1453,22.884,-4.6759
0,5.0918,22.905,-4.657
0,5.1393,22.889,-4.6265
0,5.0501,22.921,-4.6371
0,5.0708,22.933,-4.6287
0,5.0586,22.899,-4.6267
0,5.0611,22.918,-4.6212
0,5.1244,22.898,-4.5806
0,5.1219,22.879,-4.586
0,5.134,22.913,-4.5881
0,5.1425,22.891,-4.5777
0,5.0045,22.938,-4.6261
0,5.0664,22.975,-4.6012
0,5.0299,22.874,-4.5949
0,5.0374,22.929,-4.5787
0,5.1006,22.909,-4.538
0,5.0932,22.853,-4.5543
0,5.1296,22.954,-4.5605
0,5.1551,22.89,-4.5293
0,4.9588,22.955,-4.6152
0,5.062,23.016,-4.5736
0,5.0012,22.848,-4.5632
0,5.0136,22.94,-4.5361
0,5.0769,22.92,-4.4955
0,5.0645,22.827,-4.5226
0,5.1253,22.996,-4.5329
0,5.1677,22.888,-4.4809
0,5.2327,22.842,-4.8516
0,5.2505,22.833,-4.8835
0,5.2812,22.82,-4.9193
0,5.3189,22.805,-4.9484
0,5.2654,22.825,-4.9295
0,5.2715,22.82,-4.9788
0,5.4054,22.814,-4.9571
0,5.3829,22.816,-4.9671
0,5.4077,22.839,-4.9593
0,5.4007,22.791,-4.9506
0,5.4255,22.814,-4.9428
0,5.4036,22.822,-4.9748
0,5.4006,22.802,-4.9711
0,5.419,22.801,-4.9606
0,5.422,22.822,-4.9644
0,5.3652,22.845,-4.92
0,5.3602,22.811,-4.9138
0,5.3909,22.809,-4.8963
0,5.3959,22.844,-4.9025
0,5.3451,22.816,-4.9998
0,5.4194,22.884,-4.9765
0,5.3985,22.741,-4.9505
0,5.4728,22.81,-4.9271
0,5.4072,22.835,-5.0231
0,5.3982,22.773,-5.0119
0,5.4534,22.771,-4.9804
0,5.4625,22.833,-4.9917
0,5.3396,22.881,-4.9438
0,5.3245,22.778,-4.925
0,5.4166,22.774,-4.8726
0,5.4317,22.877,-4.8913
0,5.3073,22.815,-5.0325
0,5.4311,22.93,-4.9936
0,5.3963,22.691,-4.9503
0,5.52,22.806,-4.9114
0,5.4108,22.847,-5.0714
0,5.3957,22.744,-5.0527
0,5.4878,22.74,-5.0002
0,5.5029,22.843,-5.019
0,5.3139,22.917,-4.9675
0,5.2887,22.745,-4.9362
0,5.4422,22.738,-4.8488
0,5.4674,22.91,-4.8801
0,5.3899,22.822,-4.9294
0,5.3662,22.833,-4.8869
0,5.3424,22.844,-4.8443
0,5.3146,22.862,-4.8081
0,5.3246,22.848,-4.7988
0,5.2828,22.886,-4.7781
0,5.3127,22.844,-4.7504
0,5.2493,22.915,-4.7568
0,5.2714,22.914,-4.7443
0,5.2457,22.89,-4.7524
0,5.2549,22.904,-4.7419
0,5.2949,22.848,-4.7049
0,5.2857,22.835,-4.7154
0,5.3113,22.858,-4.7073
0,5.3077,22.834,-4.7028
0,5.2144,22.948,-4.7442
0,5.2805,22.946,-4.7066
0,5.2035,22.874,-4.7308
0,5.2312,22.915,-4.6993
0,5.2712,22.859,-4.6624
0,5.2435,22.819,-4.6938
0,5.3204,22.89,-4.6696
0,5.3096,22.816,-4.6562
0,5.1794,22.982,-4.7316
0,5.2895,22.977,-4.6689
0,5.1614,22.858,-4.7092
0,5.2074,22.926,-4.6568
0,5.2474,22.87,-4.6198
0,5.2013,22.803,-4.6722
0,5.3295,22.921,-4.6319
0,5.3115,22.798,-4.6095
0,5.4149,22.81,-4.9741
0,5.4327,22.802,-5.006
0,5.4605,22.784,-5.0423
0,5.4924,22.76,-5.0722
0,5.4505,22.798,-5.0515
0,5.4624,22.801,-5.0999
0,5.055,22.79,-4.8122
0,5.0674,22.775,-4.7981
0,5.0371,22.774,-4.8148
0,5.0705,22.808,-4.8053
0,5.0401,22.807,-4.822
0,5.0596,22.773,-4.8197
0,5.074,22.788,-4.8156
0,5.0622,22.802,-4.8259
0,5.0478,22.787,-4.8301
0,5.0254,22.779,-4.7581
0,5.0495,22.804,-4.7512
0,5.0298,22.828,-4.7684
0,5.0057,22.803,-4.7753
0,5.0994,22.739,-4.7827
0,5.0084,22.737,-4.8329
0,5.1086,22.841,-4.8043
0,5.0176,22.838,-4.8544
0,5.0759,22.735,-4.8476
0,5.1193,22.78,-4.8352
0,5.0838,22.823,-4.8662
0,5.0405,22.778,-4.8786
0,5.021,22.73,-4.7477
0,5.0933,22.805,-4.7271
0,5.0342,22.876,-4.7788
0,4.962,22.802,-4.7995
0,5.1315,22.704,-4.7674
0,4.9798,22.7,-4.8509
0,5.1467,22.873,-4.8033
0,4.9951,22.869,-4.8868
0,5.0923,22.697,-4.8754
0,5.1646,22.771,-4.8547
0,5.1055,22.843,-4.9065
0,5.0332,22.768,-4.9271
0,5.0166,22.682,-4.7374
0,5.1371,22.806,-4.703
0,5.0386,22.925,-4.7892
0,4.9182,22.8,-4.8236
0,5.0395,22.798,-4.7845
0,5.0158,22.809,-4.742
0,4.992,22.82,-4.6994
0,4.9683,22.821,-4.6566
0,4.9701,22.84,-4.6606
0,4.9448,22.813,-4.6133
0,4.9499,22.87,-4.6254
0,4.9231,22.795,-4.5732
0,4.909,22.812,-4.5855
0,4.9404,22.813,-4.5682
0,4.9211,22.814,-4.5704
0,4.9279,22.89,-4.5866
0,4.9472,22.889,-4.5844
0,4.9158,22.888,-4.6017
0,4.9331,22.906,-4.5967
0,4.9034,22.768,-4.5361
0,4.861,22.819,-4.5732
0,4.9552,22.821,-4.5213
0,4.8973,22.825,-4.5279
0,4.9042,22.901,-4.544
0,4.9621,22.897,-4.5374
0,4.8679,22.895,-4.5893
0,4.9197,22.948,-4.5745
0,4.8837,22.741,-4.499
0,4.8131,22.826,-4.5609
0,4.9701,22.83,-4.4743
0,4.8736,22.836,-4.4853
0,4.8804,22.912,-4.5015
0,4.977,22.906,-4.4905
0,4.8199,22.902,-4.577
0,4.9063,22.991,-4.5523
0,5.0645,22.786,-4.8292
0,5.0823,22.778,-4.8611
0,5.1059,22.776,-4.904
0,5.1295,22.785,-4.9472
0,5.1042,22.757,-4.9
0,5.1244,22.728,-4.9351
0,5.4071,22.781,-4.8328
0,5.3973,22.802,-4.8409
0,5.4257,22.793,-4.8228
0,5.3862,22.769,-4.8385
0,5.4145,22.761,-4.8205
0,5.4179,22.792,-4.8444
0,5.4008,22.781,-4.8512
0,5.4082,22.764,-4.8424
0,5.4253,22.774,-4.8356
0,5.3879,22.817,-4.7856
0,5.3593,22.799,-4.7969
0,5.3717,22.77,-4.7821
0,5.4003,22.787,-4.7708
0,5.3849,22.841,-4.8698
0,5.47,22.815,-4.8157
0,5.3514,22.742,-4.8627
0,5.4364,22.717,-4.8086
0,5.4466,22.811,-4.8805
0,5.3952,22.78,-4.9009
0,5.4175,22.726,-4.8744
0,5.4689,22.758,-4.854
0,5.404,22.864,-4.789
0,5.3184,22.812,-4.8229
0,5.3556,22.723,-4.7787
0,5.4412,22.775,-4.7448
0,5.3725,22.879,-4.8987
0,5.5143,22.837,-4.8085
0,5.3166,22.716,-4.8869
0,5.4584,22.674,-4.7967
0,5.4753,22.831,-4.9166
0,5.3897,22.778,-4.9506
